Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
5758,Ach  was!,CDU/CSU,Harald Rauen,SPD,Dietmar Schütz,11/7/1991,3655,en diese Wette hier  an.  Wir dürfen hier nicht nach der Parole verfahren:  Was kümmert mich mein Geschwätz von gestern!  Die sogleich einsetzende Abstimmung läßt sich  nicht mehr aufhalten. Das Kind fällt in den Brunnen.  Die frühzeitige Öffentlichkeitsbeteiligung wird nicht  durchgesetzt.  (Peter ,0
263147,"Die Milliarden, die  Sie vorher herausgekürzt haben!",SPD,Bettina Hagedorn,FDP,Dr. Claudia Winterstein,11/22/2012,117333,"enbeitragssatzes von 19,6 auf 18,9 Prozent und damit der  Senkung der Lohnnebenkosten gerade für einen weiteren  positiven Impuls für den Arbeitsmarkt. Sie, meine Damen und Herren von der Opposition, schlagen vor, mehr  Geld für Arbeitsmarktprogramme auszugeben – und das  gleich in Milliardenhöhe. (",0
35449,Was hat die SPD  in ihrer Regierungszeit getan?,CDU/CSU,<unknown>,SPD,Georg Pfannenstein,3/9/1995,22625,"nbefriedigenden Aktionen ist aber niemandem gedient, am allerwenigsten  dem Ökosystem Wald und dem Patienten Wald.  Nach nunmehr zwölfjähriger Tatenlosigkeit, einhergehend mit einem ausgeprägten Hang zur Verdrängung dieses die ganze Bevölkerung betreffenden  Problems, muß endlich gehandelt werden.  ",0
245825,Aber das waren doch nicht Sie!,SPD,Marco Bülow,CDU/CSU,Dr. Christian Ruck,11/22/2011,110015,ein. Deswegen ist auch der Ausbau der erneuerbaren Energien kein Selbstzweck. Wir alle haben gesagt: Ein entscheidender Pfeiler der Energiewende sind die erneuerbaren Energien. Gerade in den letzen zwei Jahren haben wir unter der christlich-liberalen Koalition gewaltige Ausbaufortschritte erzielt. (,0
81394,Das ist Politik!,CDU/CSU,Hans-Joachim Fuchtel,SPD,Jelena Hoffmann,6/28/2000,48389,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Der Entwurf der Bundesregierung zum Haushalt 2001 ist gerade fertig gestellt worden, da trommeln die Oppositionskollegen bereits zum Aufstand. Man muss sich schon fragen, was hinter Ihrem Aktionismus steckt. (",0
207134,"Na, na, na!",CDU/CSU,<unknown>,DIE LINKE,Klaus Ernst,11/26/2009,95769,"und Herren, Schwarz-Gelb lehnt eine weitere Förderung der Altersteilzeit ab. Das ist natürlich problematisch. Dieses Gesetz ist nämlich nicht von der SPD eingeführt worden, sondern es ist unter Schwarz- Gelb entstanden. (Elke Ferner [SPD]: So ist das!) Damals gab es in Ihren Reihen noch Sozialpoliti",1
195227,Das macht im Übrigen  der Bundesumweltminister!,SPD,<unknown>,CDU/CSU,Dr. Georg Nüßlein,10/16/2008,89758,". – Gleichzeitig werden in Frankreich zum Beispiel die Chemieunternehmen durch einen Staatskonzern – die Liberalisierung ist da nicht angekommen – mit billigem Strom subventioniert. Über diese Dinge müssen wir reden. Ich bin dem Bundeswirtschaftsminister dankbar, dass er das auch offen und klar tut.",0
159535,Das ist ein Fehler!,FDP,Dirk Niebel,CDU/CSU,Max Straubinger,12/2/2005,72944,"lich nachdenklich stimmen. Vor allen Dingen unter dem Gesichtspunkt des Erfahrungsschatzes, den ältere Arbeitnehmerinnen und Arbeitnehmer ins Erwerbsleben einbringen, müssen wir die Situation bei uns verbessern.  Wir werden die Geltungsdauer der Maßnahmen der so genannten 58er-Regelung verlängern. (",0
78825,Ich bin gerade im Untersuchungs,GRÜNE,Hans-Christian Ströbele,CDU/CSU,Dr. Wolfgang Götzer,3/23/2000,47340,"hrt Ihre Verweigerungshaltung, meine Damen und Herren von der Regie- Dieses Vorhaben wurde übrigens bei der Anhörung rungskoalition, dazu, dass das Vertrauen in den Rechtsdes Rechtsausschusses im Herbst vergangenen Jahres staat schwindet.  von der deutlichen Mehrheit der Sachverständigen begrüsst. (",0
316980,Genau so!,GRÜNE,Katja Keul,CDU/CSU,Tobias Zech,2/15/2017,142728," also an einer schlechten Wirtschaftspolitik, an einer schlechten Arbeitspolitik und an einer zu hohen Zahl von Arbeitslosen. Wenn man wirklich daran interessiert ist, Altersarmut in der Zukunft zu verhindern, dann muss man in Deutschland gute Jobs schaffen, eine gute Wirtschaftspolitik betreiben. (",2
446416,Erzählen Sie das doch! Ist es zurückgeholt worden oder nicht?,SPD,Michael Schrodi,DIE LINKE,Christian Görke,11/17/2023,198530," auf 47 Millionen Euro Rückzahlung für das Jahr 2009 verzichtet. (Michael Schrodi [SPD]: Es ist zurückgeholt worden! Herr Görke, ist es zurückgeholt worden oder nicht?) Meine Damen und Herren, das war es, was die zuständige Finanzbeamtin mit den Worten feierte: Der teuflische Plan ist aufgegangen. (",0
326753,"Sie sollen sich nicht bekennen, Sie sollen bauen!",GRÜNE,Kai Gehring,CDU/CSU,Dr. Stefan Kaufmann,3/1/2018,147582,"n Ihnen geforderte Trendumkehr bis 2021 schaffen. Was wir damit auch erreichen wollen, liebe Kolleginnen und Kollegen, ist eine weitere Stärkung der Stipendienkultur und auch der Begabtenförderung in Deutschland. Wir bekennen uns ausdrücklich auch zur Schaffung von weiterem studentischem Wohnraum. (",0
336446,"Was im Koalitionsvertrag steht, haben Sie schon gelesen?",SPD,Dr. Eva Högl,CDU/CSU,Philipp Amthor,9/28/2018,151898," Evrim Sommer [DIE LINKE]: Das ist populistisch!) Deswegen würde ich mich freuen, wenn Sie mit uns zum Beispiel eher über eine Ausweitung der Befugnisse reden. Das ist es, was wir brauchen, damit der Rechtsstaat mithalten kann, liebe Kolleginnen und Kollegen. (Beifall bei Abgeordneten der CDU/CSU – ",0
72071,Was ist rückwärtsgewandt?,SPD,Konrad Gilges,CDU/CSU,Heinz Schemken,10/7/1999,44669,"rgeld dar. Es wird dann gezahlt, wenn sowohl die erbrachten Eigenleistungen als auch die Winterbauumlage nicht mehr greifen. Sie stellen das ganze System jetzt rückwärtsgewandt eigentlich wieder auf den Kopf, wenn Sie diese von den Beitragszahlern aufzubringende ergänzende Leistung erhöhen wollen. (",0
436675,Das war jetzt alles?,SPD,Dr. Johannes Fechner,CDU/CSU,Katrin Staffler,9/7/2023,195315,"Ich danke Ihnen für Ihre Frage, weil solide und gute Haushaltsführung eine Frage der Prioritätensetzung ist. Ich sage Ihnen: Sie setzen einfach die falschen Prioritäten, insbesondere im Etat für Bildung und Forschung. (Beifall bei Abgeordneten der CDU/CSU – ",0
309078,Da hat sie recht!,CDU/CSU,von Stetten,SPD,Cansel Kiziltepe,6/24/2016,139165,"hlen, dass ich mir eine andere Lösung gewünscht hätte. Das ist auch die Meinung vieler meiner Kollegen. Umso mehr bedauere ich, dass es in den anderthalb Jahren der Beratungen keinen Gesetzentwurf der Länder zu dieser Frage gab. (Dr. h. c. Hans Michelbach [CDU/CSU]: Hört! Hört! – Christian Freiherr ",0
208304,Was wollen Sie denn jetzt? Wollen Sie ein fiskalisches Ziel oder Steuern?,CDU/CSU,Leo Dautzenberg,GRÜNE,Dr. Gerhard Schick,12/17/2009,96248,"haus [FDP]: Wer stellt das  fest?) Dr. Gerhard SchickDiese Situation kann man jetzt nutzen, um politisch eine Initiative zu ergreifen. Das würde die Frage nach der volkswirtschaftlichen Wirkung beantworten, die nämlich darin besteht, dass die volkswirtschaftlich unproduktiven Umsätze unterbleiben. (",0
285612,Was würden wir ohne Bayern machen?,GRÜNE,Özcan Mutlu,CDU/CSU,Katrin Albsteiger,10/9/2014,127780,"h die freiwerdenden Mittel aus dem Bereich des BAföG zu 90 Prozent in die Hochschulen und zu 10 Prozent in die Schulen. Das ist auch in Ordnung. Die Bürger werden zum Schluss ganz genau hinschauen, wer von uns verantwortlich mit den Bildungsausgaben umgeht und wer nicht.  (Beifall bei der CDU/CSU – ",0
345610,Dafür haben wir eine Thesaurierungsbegünstigung!,CDU/CSU,Fritz Güntzler,AfD,Stefan Keuter,2/21/2019,156077,"men- und Umsatzsteuer zugestanden werden. Allerdings ist das Verlangen der FDP, Kapitalgesellschaften sollten künftig nur noch 12,5 Prozent Körperschaftsteuer zahlen, anderen Steuerpflichtigen gegenüber – insbesondere den Personengesellschaften gegenüber – zutiefst ungerecht. (Beifall bei der AfD – ",0
258699,Oh! Sie sind ja toll!,FDP,Gisela Piltz,SPD,Christine Lambrecht,9/13/2012,115451,"t auch die Oppositionsfraktionen mitarbeiten.  Das wird dazu führen, dass wir, wenn es hoffentlich zum  Bruch dieser Chaostruppe bzw. Chaosregierung kommt,  ein wirksames und gültiges Wahlrecht haben. (Dr. Günter Krings [CDU/CSU]: Sie reden ja  von 2030!) Insofern: Wir sind bereit. Wir machen mit. (",2
411153,"Ja, weil Sie es nicht wollen!",AfD,Stephan Brandner,CDU/CSU,Daniela Ludwig,11/10/2022,187321,"auf einen Stellvertreter mit Füßen getreten? (Zuruf von der AfD: Genau darum geht es!) – Darum geht es heute ausdrücklich nicht. Wir haben im Ausschuss nochmals sehr eindeutig festgehalten, dass konkurrierende, bedingte oder eben parallele Vorschläge im zweiten Wahlgang nicht zulässig sind. Warum? (",0
94915,Irgendwann!,SPD,Bernd Reuter,CDU/CSU,Hubert Deittert,5/31/2001,53322,"tive mag unterschiedlich sein, je nachdem, ob man zur Regierungsmehrheit oder zur Opposition, also der parlamentarischen Minderheit, gehört, der ich im Augenblick angehöre. Aber das wird sich Gott sei Dank in absehbarer Zeit wieder ändern. Da bin ich ganz zuversichtlich.  (Beifall bei der CDU/CSU – ",0
284198,Genau das schlagen wir vor!,GRÜNE,Annalena Baerbock,CDU/CSU,Jens Koeppen,7/4/2014,127089,"rbara Lanzinger hat darauf hingewiesen, Herr Jurk auch –, logischerweise aber eine Brücke hin zu erneuerbaren Energien. Sie kann keine Brücke zu einem anderen fossilen Energieträger sein, aus meiner Sicht jedenfalls nicht. Anders als bei der Kernenergie müssen wir den Ausstieg synchron betreiben:  (",0
400913,Wer hat jetzt die Alarmstufe ausgerufen? Kann ich es noch mal hören?,CDU/CSU,Jens Spahn,SPD,Bengt Bergt,6/23/2022,184143,"ren. Es gibt sicher viel, das uns in dieser Situation weiterhilft. Und da haben Sie in den vergangenen Monaten sehr konstruktiv mitgearbeitet. Dafür danken wir Ihnen. Aber Angstmacherei gehört nicht dazu, meine Damen und Herren. (Beifall bei Abgeordneten der SPD und des Abg. Stefan Wenzel [GRÜNE] – ",0
428316,"Ja, sagen Sie mal was dazu!",AfD,Dr. Götz Frömming,SPD,Dunja Kreiser,5/11/2023,192828,"h! Zynisch!) die sich bereits seit Jahren, seit Jahrzehnten dafür einsetzen, dass hilfesuchende Menschen Schutz bekommen, und die sich für ihre Integration einsetzen. (Dr. Götz Frömming [AfD]: Was ist denn mit der deutschen Bevölkerung, die das alles erträgt und bezahlt?) – „Deutsche Bevölkerung“! (",0
266752,Er ist sehr  originell!,DIE LINKE,Wolfgang Gehrcke,CDU/CSU,Andreas G. Lämmel,1/31/2013,118778,"aben, und sind jetzt sozusagen der Friedensengel des Deutschen Bundestages. (Beifall bei der CDU/CSU und der FDP – Beifall bei der LINKEN – Dr. Dagmar Enkelmann  [DIE LINKE]: Blockflöte!) Wissen Sie, das ist schon ein starkes Stück. Mit Blick auf den Rüstungsexportbericht muss ich natürlich sagen: (",0
271114,Das ist dünnes  Eis! ,CDU/CSU,<unknown>,SPD,Brigitte Zypries,4/18/2013,120589,"zess durchgemacht haben. Das freut uns natürlich. (Beifall bei der SPD sowie bei Abgeordneten  des GRÜNE –  Michael Kretschmer [CDU/CSU]: Wir können  nichts dafür, dass die SPD nicht so lernfähig  ist!) – Die SPD hat es vielleicht nicht so nötig; das kann man  an verschiedenen anderen Dingen sehen. ",0
282592,Noch nicht einmal!,GRÜNE,Luise Amtsberg,SPD,Daniela Kolbe,6/6/2014,126467,"leicht nicht: Nach der geltenden Gesetzeslage dürfen Asylsuchende erst nach neun Monaten arbeiten und Geduldete erst nach zwölf Monaten. – Die Opposition hat das hier in ihren Redebeiträgen anklingen lassen, aber ein bisschen kleingeredet. Die Kollegin Amtsberg hat es als „Zückerchen“ bezeichnet.  (",0
396655,"Das ist sehr, sehr peinlich, was die AfD wieder abliefert! Peinlich!",GRÜNE,Ulle Schauws,AfD,Gereon Bollmann,4/28/2022,182377,"il zu definieren. Man könnte die Stelle also verfassungskonform durch die Familienministerin besetzen, wenn man denn bereit wäre, eine Bestenauswahl auch wirklich durchzuführen. Das ist doch nicht zu viel verlangt. Nur Mut, Frau Ministerin! Vielen Dank für die Aufmerksamkeit. (Beifall bei der AfD – ",1
170986,"1,5 Millionen  seit 2001!",FDP,Dr. Heinrich L. Kolb,CDU/CSU,Laurenz Meyer,11/8/2006,77964," wir sie uns für dieses Jahr erhofft haben.  Ich muss ganz offen sagen, dass ich es zu Beginn dieses Jahres nicht für möglich gehalten habe, dass wir innerhalb eines Jahres den Prozess, in dem über Jahre hinweg 400 000 bis 500 000 sozialversicherungspflichtige Arbeitsplätze verloren gegangen sind, (",0
459350,Das wissen wir alles! Wie soll das denn passieren?,AfD,Stephan Brandner,SPD,Dirk-Ulrich Mende,4/24/2024,202448,"gen. (Stephan Brandner [AfD]: Das war eine   FDP-Idee!) Wir müssen die vielen Perspektiven von unterschiedlichen Ebenen, von den Bürgerinnen und Bürgern, den  Ländern und den Kommunen, der Wissenschaft und  dem Parlament, mit einbeziehen. Darüber hinaus brauchen wir einen offenen Zugang zum Thema. (",0
357265,Aber Ihre!,AfD,Dr. Bernd Baumann,SPD,Frank Junge,10/25/2019,161490,"struktur entwickeln und Innovationen fördern. Das ist und bleibt der beste Weg, Regionen für Ansiedlungen attraktiv zu machen, aus denen dann Beschäftigung und Wertschöpfung entstehen. Ihre Phrasen, Floskeln und leeren Worte bringen uns bei der Bewältigung solcher Aufgaben keinen Millimeter voran. (",1
102,Das ist ja ganz neu!,SPD,<unknown>,CDU/CSU,Dr. Alfred Dregger,3/13/1991,99,"pt  aus, Herr Dregger!)  Meine Damen und Herren, wir werden Ihnen das  nicht ersparen. Zum Zeitpunkt der von uns vorgeschlagenen begrenzten Steuererhöhung läßt sich  rückblickend sagen: Natürlich hätte man schon 1990  eine Steuererhöhung sozusagen auf Vorrat ankündigen oder gar beschließen können.  ",0
305592,"Das tut wirklich weh! Es ist schmerzhaft, Ihnen zuzuhören!",GRÜNE,Uwe Kekeritz,CDU/CSU,Charles M. Huber,3/17/2016,137290," Regierung und der Bundesregierung nicht an. Im Gegenteil: Sie bezeichnet sie in ihrem Sprachjargon als eine imperialistische Geste, welche an den Geschädigten (Niema Movassat [DIE LINKE]: Herr Huber, ich kenne die Partei nicht einmal!) – lassen Sie mich ausreden, auch wenn es wehtut – vorbeigeht. (",1
141824,Da steht aber auch: Du sollst kein falsches Zeugnis geben wider deinen Nächsten!,SPD,Lothar Mark,CDU/CSU,Michael Glos,9/8/2004,67609," alles besser gemacht hätte, war überflüssig. Menschenrechtsverletzungen muss man gleichmäßig in der ganzen Welt verurteilen. Nur dann wird man glaubhaft. (Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP) Ein letzter Punkt. In der Bibel steht, die Linke soll nicht wissen, was die Rechte tut.(",0
123381,Musikalische Verarmung ist das!,CDU/CSU,Steffen Kampeter,CDU/CSU,Dr. Günter Krings,4/11/2003,61209,"ts aus einer illegalen Quelle – Tendenz steigend. Wenn das deutsche Recht die Vervielfältigung aus einer illegalen Quelle für legal erklärt, kann ich mich als Rechtspolitiker mit einer solchen von Staats wegen erlaubten urheberrechtlichen Datenwäsche nur schwer abfinden.  (Beifall bei der CDU/CSU – ",0
67536,So eine Nullnummer!,CDU/CSU,Siegfried Hornung,SPD,Gerhard Schröder,3/26/1999,42626,"m zu vergleichen, was andere aus Edinburgh mitgebracht haben. (Beifall bei der SPD und dem GRÜNE) Auf diese Diskussion, die wir sicherlich noch mit großem Nachdruck und mit großem Interesse miteinander – in welchen Gruppierungen bei Ihnen auch immer – werden führen können, freuen wir uns wirklich. (",0
168969,"Genau, das ist ein guter  Mann!",SPD,Ute Kumpf,SPD,Ute Berg,9/21/2006,76874,"eschehen, und zwar überall in Deutschland. (Beifall bei der SPD) „Vorsprung durch Innovation ist der einzige Weg, um Wohlstand und Beschäftigung am Standort Deutschland zu sichern. Das Gebot der Stunde heißt Erneuerung“, so der Präsident der Fraunhofer-Gesellschaft, Professor Hans-Jörg Bullinger.  (",2
42950,Unglaublich!,SPD,<unknown>,CDU/CSU,Dr. Norbert Blüm,2/2/1996,27632,"chtsbereinigungsgesetzes, hat die SPD zugestimmt. Wenn das Diebstahl ist, dann haben Sie  Schmiere gestanden. Wie kommen Sie eigentlich  dazu, von Diebstahl zu reden?  (Beifall bei der CDU/CSU und der FDP -  Widerspruch bei der SPD)  Sie haben allem zugestimmt und rufen heute die  Katastrophe aus.  ",1
371954,Ach so! Genau!,DIE LINKE,Heike Hänsel,FDP,Gyde Jensen,7/1/2020,168089,"t es anders gesagt!) Sie im Rahmen der Ratspräsidentschaft, indem Sie als erste Amtshandlung auf EU-Ebene entsprechende personenbezogene Sanktionen gegen KP-Funktionäre anstreben und den EU-China-Gipfel absagen. Es ergibt momentan keinen Sinn, auf dieser Ebene zu diskutieren. (Beifall bei der FDP – ",0
146979,Jäger 90!,CDU/CSU,Steffen Kampeter,GRÜNE,Krista Sager,11/24/2004,69108,"der sind nicht mehr in der Lage, einen verfassungskonformen Haushalt aufzustellen – allen voran Hessen, aber auch das Saarland und Niedersachsen haben ihre Probleme. Gleichzeitig blockieren Sie, dass wir endlich an die Eigenheimzulage herangehen. Ich weiß, Sie können dieses Wort nicht mehr hören,  (",0
179443,Was ist mit dem Ehegattensplitting?,SPD,Nicolette Kressl,CDU/CSU,Paul Lehrieder,6/22/2007,82188,"Zunächst zu Ihnen, Frau Sager: Es geht nicht um eine Belohnung dafür, dass die Kinder zu Hause bleiben, sondern um einen Ausgleich. (Johannes Singhammer [CDU/CSU]: So ist es! – ",0
453278,"Ja, bei Ihrem Beitrag!",GRÜNE,Dr. Till Steffen,CDU/CSU,Philipp Amthor,2/1/2024,200356,"Frau Kollegin Rottmann, das lässt wirklich die Ernsthaftigkeit vermissen, (",0
245303,Aus rein wirtschaftlichen Erwägungen!,SPD,Ulrich Kelber,CDU/CSU,Alois Gerig,11/11/2011,109861," auch einmal eine Douglasie gepflanzt wird. (Harald Ebner [GRÜNE]: Eine ist okay! – Ulrich Kelber [SPD]: Sie schreiben ja nicht fest, wie oft!) Mit dem Waldklimafonds wird die Koalition ein geeignetes Instrument schaffen, um die Anpassung unserer Wälder an Klimaveränderungen finanziell zu fördern. (",0
102428,Also habt ihr euch auch über den Tisch ziehen lassen!,GRÜNE,Franziska Eichstädt-Bohlig,CDU/CSU,Josef Hollerith,11/29/2001,55426,"eg bereits 16 DM aufgrund der Mehrwertsteuer, erst im Nachgang erhalten dann die Investoren etwa 12 DM pro investierten 100 DM an Förderung. Meine sehr verehrten Damen und Herren, wir unterstützen die Entscheidung, dass der Verbraucherschutz in das Landwirtschaftsressort eingegliedert worden ist.  (",0
104527,"Ja, lesen müsste man können!",SPD,Ingrid Holzhüter,GRÜNE,Werner Schulz,1/31/2002,56092," Ich glaube, einen Teil können Sie sich selbst anrechnen. Insofern sollten Sie sich nicht nur mit Kritik an den letzten Jahren beschäftigen. Wem das nicht genügt, der sollte sich vielleicht einmal den jüngsten Wochenbericht des Deutschen Instituts für Wirtschaftsforschung vom 17. Januar anschauen. (",0
